01296,Nam Cao,2,042
01297,Nam Quang,2,042
01300,Vĩnh Quang,2,042
01303,Quảng Lâm,2,042
01304,Thạch Lâm,2,042
01309,Vĩnh Phong,2,042
01312,Mông Ân,2,042
01315,Thái Học,2,042
01316,Thái Sơn,2,042
01318,Yên Thổ,2,042
01321,Bảo Lạc,3,043
01324,Cốc Pàng,2,043
01327,Thượng Hà,2,043
01330,Cô Ba,2,043
01333,Bảo Toàn,2,043
01336,Khánh Xuân,2,043
01339,Xuân Trường,2,043
01342,Hồng Trị,2,043
01343,Kim Cúc,2,043
01345,Phan Thanh,2,043
01348,Hồng An,2,043
01351,Hưng Đạo,2,043
01352,Hưng Thịnh,2,043
01354,Huy Giáp,2,043
01357,Đình Phùng,2,043
01359,Sơn Lập,2,043
01360,Sơn Lộ,2,043
01363,Thông Nông,3,045
01366,Cần Yên,2,045
01367,Cần Nông,2,045
01372,Lương Thông,2,045
01375,Đa Thông,2,045
01378,Ngọc Động,2,045
01381,Yên Sơn,2,045
01384,Lương Can,2,045
01387,Thanh Long,2,045
01392,Xuân Hòa,3,045
01393,Lũng Nặm,2,045
01399,Trường Hà,2,045
01402,Cải Viên,2,045
01411,Nội Thôn,2,045
01414,Tổng Cọt,2,045
01417,Sóc Hà,2,045
01420,Thượng Thôn,2,045
01429,Hồng Sỹ,2,045
01432,Quý Quân,2,045
01435,Mã Ba,2,045
01438,Ngọc Đào,2,045
01447,Trà Lĩnh,3,047
01453,Tri Phương,2,047
01456,Quang Hán,2,047
01462,Xuân Nội,2,047
01465,Quang Trung,2,047
01468,Quang Vinh,2,047
01471,Cao Chương,2,047
01477,Quốc Toản,2,049
01480,Quốc Toản,2,049
01481,Quốc Toản,2,049
01483,Quốc Toản,2,049
01489,Quốc Toản,2,049
01495,Quốc Toản,2,049
01498,Quốc Toản,2,049
01501,Quốc Toản,2,049
01504,Quốc Toản,2,049
01507,Quốc Toản,2,049
01516,Quốc Toản,2,049
01519,Quốc Toản,2,049
01522,Quốc Toản,2,049
01525,Quốc Toản,2,049
01534,Quốc Toản,2,049
01537,Quốc Toản,2,049
01540,Quốc Toản,2,049
01543,Quốc Toản,2,049
01546,Quốc Toản,2,049
01549,Quốc Toản,2,049
01552,Quốc Toản,2,049
01555,Quốc Toản,2,049
01558,Quốc Toản,2,049
01561,Quốc Toản,2,049
01564,Quốc Toản,2,049
01567,Quốc Toản,2,049
01573,Quốc Toản,2,049
01474,Quốc Toản,2,049
01576,Quảng Uyên,3,049
01579,Phi Hải,2,049
01582,Quảng Hưng,2,049
01594,Độc Lập,2,049
01597,Cai Bộ,2,049
01603,Phúc Sen,2,049
01606,Chí Thảo,2,049
01609,Tự Do,2,049
01615,Hồng Quang,2,049
01618,Ngọc Động,2,049
01624,Hạnh Phúc,2,049
01627,Tà Lùng,3,049
01630,Bế Văn Đàn,2,049
01636,Cách Linh,2,049
01639,Đại Sơn,2,049
01645,Tiên Thành,2,049
01648,Hoà Thuận,3,049
01651,Mỹ Hưng,2,049
01654,Nước Hai,3,051
01657,Dân Chủ,2,051
01660,Nam Tuấn,2,051
01666,Đại Tiến,2,051
01669,Đức Long,2,051
01672,Ngũ Lão,2,051
01675,Trương Lương,2,051
01687,Hồng Việt,2,051
01696,Hoàng Tung,2,051
01699,Nguyễn Huệ,2,051
01702,Quang Trung,2,051
01708,Bạch Đằng,2,051
01711,Bình Dương,2,051
01714,Lê Chung,2,051
01723,Hồng Nam,2,051
01726,Nguyên Bình,3,052
01729,Tĩnh Túc,3,052
01732,Yên Lạc,2,052
01735,Triệu Nguyên,2,052
01738,Ca Thành,2,052
01744,Vũ Nông,2,052
01747,Minh Tâm,2,052
01750,Thể Dục,2,052
01756,Mai Long,2,052
01762,Vũ Minh,2,052
01765,Hoa Thám,2,052
01768,Phan Thanh,2,052
01771,Quang Thành,2,052
01774,Tam Kim,2,052
01777,Thành Công,2,052
01780,Thịnh Vượng,2,052
